evolution$generation,feedbackWeight,feedbackGamma,feedbackDecay,logmse,mselog
30,0.12095607273297557,0.0,5.914099643130655E14,31.244119718375305,302.7846686742572
30,0.028101475202597148,3.837097867789505,4.8775142217172394E14,31.238384193559565,302.84875204339585
30,0.05538669204995389,4.144753514339888,9.692145333700029E14,31.23964546839352,302.816615903533
30,0.10293567226535993,3.137312855591881,9.347760538223285E14,31.24268632283846,302.7870783708758
30,0.056278516946931124,5.0,3.941317105344512E14,31.23969263252691,302.8157524897841
30,0.027252617762822562,3.802989306200813,1.5615370905436412E14,31.238350589562856,302.84992953396585
30,0.0432940187441986,3.3140264769706196,7.924412086053868E14,31.239043088766184,302.82949171477753
30,0.10780904425839914,0.0,7.649767316324928E14,31.243058705770004,302.7859504678546
30,0.0441824401418432,2.917848341215188,3.7271290637980044E12,31.239084994659496,302.8284753497936
30,0.11605004539396321,2.2445328152237636,7.858571406093774E14,31.243714151525992,302.78484649280483
30,0.07778269108554534,3.267553212231312,9.936203221005501E14,31.240943994718062,302.79851458428845
30,0.11082828271341649,1.7993630845079487,7.259559083651839E14,31.243295084662968,302.78542882439973
30,0.009009111110297174,0.01902619101875991,9.781014735483134E14,31.23771031931265,302.877827035955
30,0.0014080454811543357,3.412742569853915,8.796015723598995E14,31.237489684142105,302.89091242487774
30,0.1003976372418867,3.675113697216145,9.577017370287351E14,31.24249686490989,302.78780560698146
30,0.0025786399731013154,3.570759946272158,5.965834199734091E14,31.237521898371483,302.88884119558986
30,0.006992039904844853,4.556240892523806,9.574978330580939E14,31.23764912900682,302.88121563333885
30,0.0016808991210579829,2.2853689279351492,9.919706354174582E14,31.23749713556353,302.89042781895006
30,0.021330949713871658,2.2149289371609058,9.367938963940231E14,31.23812560583964,302.85844177602235
30,0.11263571061261869,0.9635441446880963,7.416599179560989E14,31.24343866786717,302.7851813842414
30,0.07238732095388263,1.5919697836515163,1.0E15,31.240609419664075,302.8021931757005
30,0.0625,2.31767221724676,8.37663771704968E14,31.24003213389501,302.8100581433919
30,0.015799064139783523,3.696801567044814,4.99057701095231E14,31.237930337436104,302.8668652561303
30,0.07645755506046634,3.732809835513977,3.658325259962045E14,31.240860540856975,302.79937800586794
30,0.018750000000000003,0.43897233301236077,7.368818345826809E14,31.238032710869543,302.86231514412054
30,0.016088021086876313,5.0,5.150359904942332E14,31.237940181097485,302.8664139835545
30,0.01814142923499342,5.0,6.716678837755269E14,31.23801126333393,302.86324290686537
30,0.005382374384179564,0.0,9.945844773297918E14,31.237601667107594,302.8839632545117
30,0.038394595585107834,3.7220152437640053,4.569396352730231E14,31.238818704053706,302.8353277602587
30,0.017514299229621916,2.1733405047044534,1.0E15,31.237989343889417,302.8642047220771
30,0.08825708849417782,2.216032464321002,8.700298221314515E14,31.24163299892278,302.79260911475734
30,0.05803575589398934,2.7573055348227165,9.886623782979052E14,31.239786665968246,302.81408576802266
30,0.08397829629460205,4.4458550233963585,7.983448044314784E14,31.241345242969278,302.79482439444104
30,0.09095391627195368,2.247083271811804,8.158968359485231E14,31.24181883629174,302.791352749943
30,0.040288063535435445,5.0,1.0E15,31.23890407758456,302.83302996434077
30,0.04461162432307418,3.10113653420919,4.29058823581418E13,31.239105367605934,302.82798347552324
30,0.04528895772476603,0.7126130188112387,5.218781207434266E14,31.23913770172658,302.8272177294641
30,0.045950645956093106,1.7933264979562957,7.249871587122858E14,31.239169498601314,302.82647656065933
30,0.0793548622479959,1.5759762039617584,8.1493317069165E14,31.241044087606436,302.797524123268
30,0.03395033013936177,2.2577512595851825,8.231707237859224E14,31.238624965713573,302.8409305549937
30,0.026056084378384956,2.803111451844985,1.1943173399186358E14,31.238303798329216,302.8516074682045
30,0.008444876569262244,2.9831989015378517,7.161892305946803E13,31.23769301037365,302.87876886017125
30,0.021689355832640797,3.7412641547389454,4.801568902511584E14,31.238138753612933,302.85791174482955
30,0.09672820840266363,3.463018000906481,9.081599018847791E14,31.24222837158661,302.7890263566882
