evolution$generation,feedbackWeight,feedbackGamma,feedbackDecay,logmse,mselog
213,0.0,3.6985881853967357,8.076984709382704E14,31.23745178587656,302.8934308220695
213,0.12094466309455064,0.29574953669186554,9.933320800714979E14,31.24411876173087,302.78466864959114
213,0.010531845377593187,0.0,8.863621272630195E14,31.237757778061468,302.8753090225953
213,0.06243429338251949,1.1013517185483088,8.092598255788588E14,31.24002845253732,302.81011526964926
213,0.07520444434095083,1.5033927574631567,9.360402253887292E14,31.240782389961495,302.800218432263
213,0.010062514037978105,5.0,8.014616744819886E14,31.237743034485018,302.87608143699265
213,0.05254834743787151,3.53659347564514,8.428496342923361E14,31.239497868248556,302.8194426732518
213,0.010922710291557482,3.210905492935204,4.945041583503283E13,31.237770135833838,302.87466831683395
213,0.05313220250679694,2.80019359643598,7.162134383866674E14,31.23952791853375,302.8188514107294
213,0.050694835229988564,4.417949582059412,8.575979141311068E14,31.23940353900886,302.82135331332
213,0.0826016658487561,2.1542916524711235,8.62656817569095E14,31.241254512116246,302.79559500030615
213,0.022068444058012875,4.47482104353973,8.68394888648982E14,31.238152725827206,302.8573531930092
213,0.016498449066908304,0.6522045348715741,8.556461706283765E14,31.23795423024578,302.86577513549827
213,0.013593063184828984,2.8021073618453713,8.291457110259806E14,31.2378564805671,302.8703513893549
213,0.07917340477120877,4.616811817909994,9.873549024181729E14,31.241032475136812,302.79763656755233
213,0.026105893555648504,4.03548160515362,4.678770808501604E14,31.238305732598764,302.85153714671367
213,0.01393584225261398,4.8529931932520745,6.837397228697429E14,31.237867806768865,302.869804945131
213,0.0037661744061050495,4.327410387081576,7.498300234606282E14,31.237555234935442,302.88676083625165
213,0.024940519647199136,4.58596837813902,8.593866398904072E14,31.23826078065426,302.853190985007
213,0.02169804437918498,2.78300135399129,8.722518501970472E14,31.23813907307531,302.85789891201756
213,0.0040821159110408485,0.0,9.554833103742126E14,31.237564215389988,302.8862108951054
213,0.0321443784304451,5.0,6.902688676412272E14,31.23854890144091,302.84329127367903
213,0.005319640283883498,0.6407727049775068,2.8072707336926272E14,31.23759984196282,302.88407112221154
213,0.013236010234681829,0.0,8.894644214829671E14,31.237844741413994,302.87092244872304
213,3.0019074933442316E-4,4.817392880395109,8.052434097506211E14,31.237459787775848,302.89289143248396
213,0.025721273812783798,4.026399394462858,1.0E15,31.238290825947914,302.8520807375478
213,0.004393017857050751,3.635446111148105,8.867201248902394E14,31.237573098285704,302.8856711777517
213,0.0269231384553475,2.922823476809304,7.695495736933339E14,31.2383376376721,302.85038939784243
213,0.001272827293999902,3.4511560301636446,2.429704549141516E14,31.23748600436827,302.89115299310197
213,0.005001612798324511,1.3256604787216077,6.258173286225981E14,31.23759061784792,302.8846188376966
213,0.03532780234537368,4.82117380258425,9.375490203568498E14,31.23868401710874,302.8391625701179
213,0.10570605983123993,3.8047768866571134,7.180606951704491E14,31.242896625782773,302.78639389266306
213,0.0015622534882728354,2.665682759676783,4.186093152599891E14,31.237493891159634,302.8906384058003
213,0.020967487482825224,2.1892568467772677,6.816947978412578E14,31.238112334339544,302.85898124765987
213,0.00470246054595007,3.0915444370150365,7.987286798572034E14,31.237581984482617,302.88513542209733
213,0.050035646834279676,4.728357648922268,1.5368386664769497E14,31.239370383311282,302.8220452297833
213,0.006202114092204378,3.0034185284143797,7.985770811953064E14,31.237625685751684,302.882559179456
213,0.005632099051350733,2.8692783678259866,8.799188457327858E14,31.237608950748065,302.8835344593319
213,0.031309007259330376,0.5542717648587143,8.885330430630718E14,31.23851423691028,302.8443996680051
213,0.0953143938717124,0.9606586316676566,6.490904591659885E14,31.242126632168198,302.789550130502
213,0.02768878112122064,3.044869351859662,8.924075427000499E14,31.238367813645503,302.8493231437391
213,0.08166084212902808,4.3921821221589745,9.315055084551782E14,31.241193022309787,302.7961378726209
213,0.003447284028031321,0.822604759793256,8.94764045300314E14,31.237546218099023,302.88731741565016
213,0.005922258454403104,4.596237462924167,7.981406476444976E14,31.237617450463475,302.883037400579
213,0.011790150025659304,1.0990870167268536,8.040069421983362E14,31.23779781676616,302.87325431745074
213,0.01686446667684484,2.938855363212154,6.045572435003716E14,31.23796682603578,302.8652075392387
213,0.05110209012280928,1.9837609176505058,8.03030280347877E14,31.239424125764653,302.8209291219837
213,0.038897159794546846,2.6764900385346566,9.443463583894785E14,31.23884119887355,302.83471266735233
213,0.05201829404652743,4.5774585028319255,8.039760157973969E14,31.239470726751502,302.81998384712716
213,0.04782721531615865,1.9505984245466705,7.84629328556018E14,31.23926080136077,302.8244100221454
213,0.03253704756010724,2.3583812449518433,8.611014093236542E14,31.238565309283594,302.8427738481502
213,0.07621228399114782,3.958934382494779,9.911133922230476E14,31.240845185766904,302.7995406308215
213,0.0494646909581044,4.800467825850526,3.682140634145553E14,31.23934183150496,302.8226496154321
213,0.04889960724870038,3.5957514804775026,8.904487016470728E14,31.23931372516669,302.8232525967193
213,0.0073793107984430435,2.4962999062684696,8.495791767586558E14,31.237660729276442,302.8805603364676
213,0.01224426092490538,2.8902215276532055,8.278467190530165E14,31.237812448954408,302.87251858144157
213,0.001866332310135652,3.1056346911269284,7.698041902039301E14,31.237502219509356,302.8900991103217
213,0.029338356499300073,2.2661464912076763,8.952135120828846E14,31.238433766219238,302.8470555484876
213,0.08805829153308695,0.4510227279020377,4.148029080264693E14,31.241619436943296,302.79270602621335
213,0.0617106794669404,3.147076690214836,9.320483653251374E14,31.239988045767205,302.81074869133573
213,0.020617868091459227,0.16401425747664258,6.049487639613335E14,31.238099626938073,302.8595020255797
213,0.0032061493062327546,2.9526435042498127,7.110144497914199E14,31.23753943151101,302.887739289593
213,0.04173876189847412,2.4241223433079324,8.884108786564999E14,31.238970632687735,302.83130558943634
213,0.06563377373213633,4.40701854835568,9.052296733544588E14,31.240210086485185,302.8074079567395
213,0.04508901357597429,3.6918131839549173,7.746249921798485E14,31.23912813427226,302.82744297200543
213,0.022765361023630398,2.939699430517119,8.097675090501629E14,31.238178588861643,302.85633194149983
213,0.01868680073136143,4.301351026167223,7.922036648591604E14,31.238030475476016,302.8624112364748
213,0.06860254862717546,3.2644285729203117,9.286387208371635E14,31.24038296385079,302.8050320443335
213,0.08597203892933257,5.0,1.3619831204273603E14,31.241478242615226,302.79375847249923
213,0.014747968004459763,5.0,6.800370225583694E14,31.237894861565426,302.8685172640096
213,0.05849902626043314,3.422951077074324,9.406354738803064E14,31.239811700068756,302.81365402289157
213,0.018470567853601304,4.320739169498897,4.702804930490736E14,31.238022841384765,302.8627404583424
213,0.017532540711507737,1.4640366588317535,5.979615191323219E14,31.237989978854245,302.8641766647646
213,0.014285749780971663,2.9265581473500077,7.173509142311196E14,31.237879425435693,302.86924893815535
213,0.04118699003164683,3.1242440673377185,8.509375507012452E14,31.238945201394237,302.8319577655246
213,0.04720095841393244,3.738972299149732,5.5502065347564556E14,31.239230146345072,302.82509386327735
213,0.06317338020159512,2.9026039389135905,8.059018062037149E14,31.24006997944977,302.8094763557686
213,0.009018110819283621,2.77240627444359,7.881478452435611E14,31.237710596614562,302.8778120537206
213,0.07120851053323311,3.676567960349501,8.866244268435041E14,31.240538158774676,302.8030545353514
213,0.008504028965616597,0.37008206800598964,8.945720358249491E14,31.237694817867848,302.8786698693136
213,0.008847275068507222,1.7189313786756517,4.52223844417077E14,31.23770533938813,302.8780966818682
213,0.057960026493898684,2.8292130514629688,8.305402894195976E14,31.239782583385217,302.81415665159176
213,0.028688385900494644,1.9113863493540275,7.433410466778888E14,31.23840762632292,302.8479441994242
213,0.043689511326805985,4.883207395971072,5.215063410379909E14,31.239061696160856,302.8290362066341
213,0.009680356839802364,3.3055855158519165,7.872883961307456E14,31.23773110576274,302.87671280269734
213,0.006835530123770648,5.0,9.030535131087668E14,31.237644460892255,302.8814810954188
213,0.014434143950179357,2.5804990003214496,8.491743313724109E14,31.23788437022702,302.86901368766297
213,0.00810021629462486,1.5269756168193944,8.727715860047704E14,31.23768251059266,302.87934644559334
213,0.07830729713339488,2.7634274303249806,9.881708052491862E14,31.240977263487718,302.7981799978428
213,0.046127187789981344,0.28136382028313883,7.007329592322359E14,31.23917801718206,302.8262799133737
213,0.01613420831435145,1.3471447920481616,7.745264502333906E14,31.23794175813517,302.8663419609293
213,0.02833848928397833,0.9811378778533633,9.134651747578759E14,31.23839363692896,302.8484251832812
213,0.03672156366595953,2.5521894438344184,8.617019228772084E14,31.238744677899252,302.83740241387244
213,0.08878667203031039,2.961624779422014,8.401486738527359E14,31.241669219482535,302.79235386946726
213,0.020089396267631846,4.767309347863407,8.553774014804172E14,31.23808052805516,302.86029266820185
213,0.07732797530114999,2.909762709383905,9.028348993070951E14,31.240915263872854,302.79880790778014
213,0.012558793767166659,1.760216476874361,5.815429340935584E14,31.2378226404743,302.87201078457895
213,0.007670930777053714,5.0,8.12964001502593E14,31.237669510869715,302.8800683635727
213,0.019808145661582472,1.4671360089175893,6.554836873184382E14,31.238070417258943,302.8607151389863
213,0.11617036776201259,1.148024271292002,8.428485272207494E14,31.243723961087838,302.7848378405224
213,0.007784196357801615,0.3651109885182186,9.82865395683501E14,31.23767293240097,302.8798776203015
213,0.0781165603321218,2.508329242242831,8.02353590805229E14,31.240965152467535,302.79830117775003
213,0.08085830573592152,2.8073989122963843,9.284515395521185E14,31.24114090291038,302.79661134862994
213,0.04837904107465037,4.836355216269198,4.284349635756765E13,31.23928796700615,302.82381266761513
213,0.07278103862699323,1.5705684369554194,1.0E15,31.240633367381506,302.8019100923834
213,0.09178643890377958,4.373717705893226,8.728385497598066E14,31.2418769036631,302.7909867531582
213,0.04108764064296569,4.967621553673491,7.869985176557735E14,31.238940637637956,302.83207567659946
213,0.07164871656118878,0.5459527752181367,4.965411130249782E14,31.24056469286565,302.80273046597375
213,0.06090458484846784,2.603588261838456,3.269451462504163E14,31.239943325364884,302.81146351422694
213,0.07648210737050612,2.8667798528521904,8.730347540480791E14,31.240862079562714,302.7993617301087
213,0.03851956913936296,3.0884690491099818,9.509122383034688E14,31.238824286727993,302.8351744418978
213,0.09055445152784304,2.511031040136029,9.2269977403136E14,31.241791091166366,302.79153202248676
213,0.023754053034039064,1.781416696355037,7.138871725005462E14,31.238215672036453,302.85489552808764
213,0.023373819434889278,2.683137139989718,7.351111019648266E14,31.23820135605297,302.8554462269081
213,0.029035192975385732,3.14650960529798,8.414717095742014E14,31.238421549110814,302.8474692577967
213,0.006530745112561703,1.206361312358985,9.705952046543229E14,31.237635403237068,302.88199909779564
213,0.10226613451803673,1.4771772823718812,3.670144232358001E14,31.242636045675454,302.78726094793603
213,0.04190034015259701,3.149157969020717,6.020919095884936E14,31.23897810709746,302.8311154756291
213,0.01724141205286423,3.096017105742451,8.110922960620656E14,31.237979863685503,302.8646250744531
213,0.07446596603149516,3.6958070495815654,6.808778106003919E14,31.240736683411246,302.8007246918021
213,0.11293336337771963,5.0,1.0E15,31.243462462729703,302.78514529926497
213,0.040192480740949596,1.1372695443318561,8.025277849543935E14,31.238899727322533,302.8331446758044
213,0.009786921985495712,2.1285069500785774,6.688736145294241E14,31.237734425212913,302.8765365267756
213,0.019639537297961876,1.3470710785218252,8.578782502026301E14,31.238064373725752,302.8609689712395
213,0.011240469750656432,2.3294721954554736,1.0E15,31.23778023474165,302.874149000049
213,0.0866394232212077,1.140107970681687,9.865607496329612E14,31.241523185255964,302.7934146173104
213,0.04972922778169248,3.11350879046234,2.7495490612889322E14,31.2393550410162,302.8223689685555
213,0.007135884568044993,3.2235171300725507,7.417348408025449E14,31.23765342950286,302.8809719752996
213,0.015448023422548605,2.5277064009672867,6.653237386481716E14,31.237918431602207,302.86741515546635
213,0.03628807351167849,5.0,9.543727764618315E14,31.238725712867097,302.8379467640376
213,0.07293008742392815,3.5943996069400157,9.165921779628186E13,31.24064245220612,302.8018037688679
