evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,logmse,mselog
48,0.013431338281446256,1.4456623545119852E-4,5.516969322106795,20000.0,31.330936407078113,302.49235088149516
48,0.012411591840654856,1.677779746049808E-4,3.0368201957401233,19398.674387940173,31.217682047207408,314.15916466390394
48,0.012532054882388732,1.6295370718045384E-4,3.0164808088443174,20000.0,31.21805311353041,311.7093919082894
48,0.012436347758192978,1.6730521694236788E-4,3.03732573514228,19403.290780243082,31.21776688926042,313.61878297476414
48,0.012504541083080967,1.6359421945911454E-4,3.029855580144918,19810.425999845676,31.21797026703988,312.2454879417538
48,0.012495890866133489,1.6415303975318932E-4,3.0307241773744007,20000.0,31.217901565385098,312.41246233623343
48,0.012422225642053813,1.6706163370269842E-4,3.0375567987793013,19374.241745882824,31.21771680276851,313.93458341453487
48,0.012473002074975287,1.6565329009356149E-4,2.9860181245494637,19438.69179402932,31.2178615119836,312.8855889680997
48,0.01247041689253923,1.6538752735773072E-4,3.0179571171673802,20000.0,31.217810763387128,312.92869318820993
48,0.012452033661945734,1.657506598039437E-4,3.038021418041086,19403.103742118656,31.217789666772624,313.30574559784526
48,0.012451968292969363,1.6600206070747502E-4,3.0177662752436287,20000.0,31.21777110545327,313.3118353713843
48,0.012546684051635518,1.6209704192978686E-4,3.0231320670796,19520.566171060524,31.218146956383446,311.43379948256523
48,0.013210182293736154,1.3580693444834182E-4,3.2211473603439296,12397.328588951204,31.230417106706007,303.55857614567253
48,0.012901073988734139,1.4829425582398947E-4,2.91301797158546,20000.0,31.222210466712752,306.15682561415076
48,0.012599204229325209,1.5989815601447218E-4,3.028042214578765,19431.144484630266,31.218490239837823,310.4745305347014
48,0.012537586575284984,1.6277516136784157E-4,3.028439538352387,19992.933631043084,31.218075970475066,311.5973633323799
48,0.012687369917427298,1.5644372919749807E-4,3.0686415465917607,19745.464358811692,31.219263647153607,308.9767606401212
48,0.012606311750369728,1.6004891641504843E-4,3.0229544985013796,19488.69006857054,31.21851932480495,310.3444356141202
