evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,feedbackWeight,feedbackGamma,feedbackDecay,logmse
145,0.008,0.005123560991757741,3.0,2000.0,0.01,2.9999999999959255,17.48143771702541,27.631141324528823
145,0.008,0.0051235608379827284,2.9999999999997256,2000.0,0.009999999998926964,3.0,17.481485726970384,27.631141324528844
145,0.008,0.0051235611324209115,3.0,2000.0,0.01,3.0,17.48123371123695,27.63114132452885
145,0.008,0.005123560947934191,3.0,2000.0,0.00999999999736254,3.0,17.481499980221773,27.631141324528855
145,0.008,0.005123561199426834,2.9999999999999907,2000.0,0.01,3.0,17.482007263458296,27.63114132452887
145,0.007999999999999998,0.0051235611464329036,2.999999999999084,2000.0,0.009999999999912468,3.0,17.48190572622066,27.631141324528873
145,0.008,0.0051235611387827115,3.0,2000.0,0.009999999998367917,3.0,17.48122118710901,27.63114132452888
145,0.007999999999999946,0.005123560678368167,2.999999999998892,2000.0,0.009999999999236184,3.0,17.481351989968154,27.631141324528894
145,0.008,0.005123561062745698,2.999999999998814,1999.9999991443365,0.01,3.0,17.481621848041733,27.6311413245289
145,0.008,0.0051235611166671625,2.999999999998618,1999.999999749053,0.009999999999904833,2.99999999918093,17.48185079815804,27.6311413245289
145,0.007999999999999459,0.005123561225778976,2.9999999999985874,1999.999999791655,0.01,3.0,17.481680941005386,27.6311413245289
145,0.00799999999999998,0.005123560973124884,2.999999999997122,2000.0,0.01,3.0,17.48185797079522,27.631141324528905
145,0.007999999999996121,0.005123560887980305,3.0,1999.999999940774,0.009999999999989663,2.9999999999976383,17.480989025699625,27.631141324528908
145,0.007999999999996303,0.005123560956534113,2.9999999999995923,2000.0,0.009999999997156542,2.9999999991396313,17.48149328125705,27.631141324528908
145,0.00799999999999755,0.005123560836820253,2.999999999999558,1999.9999998099402,0.009999999996830303,3.0,17.481416067354623,27.631141324528908
145,0.008,0.005123560603336066,2.9999999999999902,1999.9999997540979,0.009999999999514482,2.999999999950155,17.48201341996381,27.63114132452891
145,0.007999999999997984,0.005123560958275227,3.0,1999.9999992034805,0.009999999999323408,2.9999999991889466,17.481964341610706,27.631141324528915
145,0.008,0.0051235607419585815,2.9999999999996456,1999.9999998292708,0.01,3.0,17.48097121557089,27.631141324528915
145,0.007999999999999856,0.005123560806357006,2.9999999999993285,1999.9999998538578,0.009999999997080952,3.0,17.481196560794555,27.63114132452892
145,0.007999999999999344,0.005123561222975503,3.0,2000.0,0.0099999999994887,2.999999999120916,17.481058390152835,27.63114132452892
145,0.007999999999994557,0.0051235612296360354,3.0,2000.0,0.009999999999661445,3.0,17.48203611545689,27.631141324528922
145,0.008,0.005123560927692199,2.9999999999997637,2000.0,0.009999999998058179,2.9999999994804836,17.482251387892898,27.631141324528922
145,0.007999999999999915,0.005123560909075503,2.9999999999987486,1999.9999998059384,0.009999999998662355,3.0,17.48106504966715,27.631141324528926
145,0.00799999999999632,0.005123560849065173,2.9999999999981175,1999.99999996535,0.009999999998624012,2.9999999997849582,17.481428940474995,27.631141324528926
145,0.007999999999998812,0.005123561023531388,3.0,1999.999999052204,0.009999999999987378,3.0,17.481070767071348,27.631141324528926
145,0.007999999999995231,0.005123561232049802,2.99999999999925,1999.9999999980369,0.009999999999260416,2.9999999995764446,17.48185319186412,27.63114132452893
145,0.008,0.005123560486700218,2.9999999999999813,1999.9999998060036,0.01,3.0,17.48192648397992,27.63114132452893
145,0.007999999999999823,0.005123560948688131,2.9999999999966076,1999.9999997089935,0.009999999999905635,2.999999999985319,17.48140548680202,27.631141324528933
145,0.007999999999999887,0.005123561095672198,2.999999999998685,1999.9999998756314,0.01,2.9999999952567378,17.48160050565934,27.631141324528937
145,0.00799999999999831,0.005123560998786053,2.999999999999627,1999.999999071756,0.0099999999999882,2.9999999998160534,17.481090461660962,27.631141324528937
145,0.00799999999999992,0.00512356097709041,2.9999999999988485,1999.9999992240182,0.01,2.999999999998581,17.481056331635948,27.631141324528937
145,0.008,0.005123560574621468,3.0,1999.9999997002658,0.009999999997137476,2.999999999264915,17.481835645885045,27.631141324528947
145,0.007999999999993573,0.005123561236445561,2.999999999999976,2000.0,0.009999999998891606,3.0,17.48209973317772,27.63114132452895
145,0.007999999999998567,0.005123560900107635,2.999999999999146,1999.99999897061,0.009999999999561393,2.999999998379641,17.48129780550429,27.63114132452895
145,0.008,0.005123560539433006,2.999999999999577,2000.0,0.009999999997753615,2.999999999504573,17.481957939369195,27.631141324528954
145,0.008,0.005123560937333424,2.9999999999974247,1999.9999996681504,0.009999999996528586,2.999999999789867,17.481653532747224,27.631141324528954
145,0.008,0.005123561015136855,2.999999999999412,1999.999998651918,0.01,2.999999999998394,17.48105695529452,27.631141324528954
145,0.008,0.005123560768822796,3.0,1999.999999386166,0.00999999999564023,2.9999999985589563,17.481273125073375,27.631141324528958
145,0.00799999999999983,0.005123560886604201,2.9999999999999694,1999.9999997080877,0.009999999995475782,3.0,17.480989388682172,27.631141324528958
145,0.007999999999999766,0.005123560790789278,2.999999999996041,2000.0,0.009999999999510484,2.99999999923574,17.481827799133512,27.631141324528958
145,0.008,0.005123561354110887,2.9999999999981997,1999.9999999867744,0.009999999999314932,3.0,17.481884578540786,27.631141324528958
145,0.00799999999999389,0.005123560923178429,2.99999999999945,1999.999998403243,0.01,2.9999999998333973,17.481620665235763,27.63114132452896
145,0.007999999999999898,0.005123561144552399,2.9999999999958984,2000.0,0.00999999999974178,2.999999999635732,17.481350881099427,27.63114132452896
145,0.008,0.0051235611964992635,2.9999999999990243,1999.9999983585503,0.01,3.0,17.481810452555315,27.631141324528965
145,0.007999999999986431,0.005123561112801076,2.9999999999994826,2000.0,0.01,2.999999998565234,17.481383031418464,27.631141324528965
145,0.008,0.005123560410732024,2.99999999999966,2000.0,0.009999999999553954,2.999999999036403,17.4817400286994,27.631141324528965
145,0.008,0.005123561062770484,2.9999999999985745,1999.9999995141102,0.009999999999920677,2.9999999947465392,17.481430203659777,27.63114132452897
145,0.007999999999994546,0.005123560889814356,2.9999999999997407,2000.0,0.009999999999992076,2.999999999438848,17.48081625610518,27.63114132452897
145,0.008,0.005123561128937498,2.9999999999972387,1999.9999997181797,0.01,3.0,17.481039183236135,27.63114132452897
145,0.00799999999999549,0.00512356079296139,2.9999999999992903,1999.999999913795,0.009999999997753662,2.999999995596564,17.48163598791339,27.631141324528972
145,0.007999999999990957,0.005123560709877473,2.999999999999478,1999.9999998462517,0.009999999999525564,3.0,17.482128765043935,27.631141324528972
145,0.007999999999993807,0.0051235608106174986,2.9999999999983826,2000.0,0.01,2.9999999974674405,17.481193499481606,27.631141324528972
145,0.007999999999997657,0.005123560926899812,2.9999999999987303,1999.999999002557,0.009999999998154405,2.9999999985338577,17.481381505940735,27.631141324528976
145,0.007999999999993382,0.005123560921870474,2.999999999999882,2000.0,0.00999999999930603,2.9999999944872044,17.48119140901769,27.63114132452898
145,0.008,0.005123561237254374,2.999999999998963,1999.999998736796,0.01,2.9999999998613402,17.48119080150641,27.63114132452898
145,0.007999999999995733,0.005123560842230468,2.999999999996275,1999.999999850448,0.009999999999597397,2.9999999987365404,17.481657071040587,27.63114132452898
145,0.007999999999990183,0.005123561145201148,2.999999999999775,2000.0,0.01,3.0,17.480918424079558,27.631141324528983
145,0.007999999999999837,0.005123560639262701,2.9999999999961378,1999.999999826077,0.00999999999985935,2.9999999993680526,17.481377587277525,27.631141324528986
145,0.007999999999996687,0.005123560999942194,2.9999999999972973,2000.0,0.01,3.0,17.480928634313067,27.631141324528986
145,0.008,0.0051235612885778764,2.999999999999781,1999.9999987137965,0.01,2.9999999998550497,17.48107613534699,27.631141324528986
145,0.007999999999992988,0.005123560702570389,2.999999999998563,1999.9999989133707,0.01,3.0,17.481782749920022,27.63114132452899
145,0.00799999999999839,0.005123560741851611,2.999999999999565,1999.9999996307338,0.009999999999968744,2.9999999922913814,17.481393655545336,27.63114132452899
145,0.007999999999991422,0.005123560941308998,2.9999999999999036,2000.0,0.01,2.999999994592504,17.48113922484148,27.63114132452899
145,0.007999999999996767,0.005123560504905218,3.0,2000.0,0.009999999999460737,2.9999999957884604,17.481747815730742,27.63114132452899
145,0.008,0.005123561285600606,2.9999999999962212,2000.0,0.009999999999039949,3.0,17.481883008472092,27.631141324528993
145,0.00799999999999876,0.005123560330614115,3.0,2000.0,0.00999999999985241,2.9999999988220023,17.48165002007405,27.631141324528997
145,0.008,0.005123560945442213,3.0,2000.0,0.009999999999751808,2.9999999882101243,17.481861082171438,27.631141324528997
145,0.008,0.00512356073916534,2.9999999999999325,1999.999999802266,0.009999999993171114,3.0,17.482212427898823,27.631141324528997
145,0.007999999999992173,0.005123560659079224,2.9999999999985376,1999.9999997033735,0.009999999999417506,2.9999999999999996,17.482054722958825,27.631141324528997
145,0.00799999999999981,0.005123561344685576,2.999999999999779,1999.9999987076521,0.01,3.0,17.481119405191837,27.631141324528997
145,0.00799999999999909,0.005123560808996808,2.9999999999993894,1999.9999998380847,0.009999999996617796,2.9999999973417086,17.480982465981498,27.631141324529
145,0.007999999999995998,0.0051235610036678035,2.9999999999997815,1999.9999999641204,0.009999999994111514,2.999999996509389,17.481275355478076,27.631141324529004
145,0.007999999999996964,0.005123560631813661,2.9999999999989795,1999.9999998978717,0.009999999996501474,2.999999999116377,17.481142572793456,27.631141324529004
145,0.007999999999997356,0.005123561233349475,2.999999999998952,1999.9999983487482,0.01,2.9999999997747797,17.481920813398872,27.631141324529004
145,0.008,0.005123561434689429,3.0,1999.9999999677532,0.01,3.0,17.48086390077486,27.631141324529004
145,0.00799999999999895,0.005123560732131319,3.0,1999.9999980746795,0.00999999999753576,2.9999999995503592,17.481271466021823,27.631141324529004
145,0.007999999999988959,0.005123560791251767,2.9999999999988405,1999.9999990128872,0.009999999999758239,2.999999999215327,17.48174304768801,27.631141324529004
145,0.008,0.0051235612181291705,3.0,2000.0,0.009999999999456216,3.0,17.480626271368767,27.631141324529008
145,0.007999999999998824,0.0051235615330948656,2.999999999999783,1999.9999994758866,0.01,2.9999999995865534,17.48167892027668,27.631141324529008
145,0.007999999999992496,0.00512356069016602,2.9999999999988827,1999.9999995179862,0.01,2.9999999989931663,17.48214319610399,27.63114132452901
145,0.007999999999986445,0.005123561012624915,3.0,1999.9999986226755,0.01,2.9999999982130925,17.481602129270463,27.63114132452901
145,0.007999999999999856,0.005123560553198237,2.9999999999959908,1999.999999824822,0.009999999999842099,3.0,17.481352203426386,27.63114132452901
145,0.008,0.005123560666741363,3.0,1999.9999993292686,0.009999999993683395,3.0,17.48108061655574,27.631141324529015
145,0.007999999999999265,0.005123561344950742,2.999999999999086,1999.999998393412,0.00999999999994582,3.0,17.481897176212655,27.631141324529015
145,0.007999999999988629,0.00512356070999562,3.0,2000.0,0.01,3.0,17.480821658080973,27.631141324529015
