accessibility,activesentropy,collcost,constrcost,empentropy,euclpace,expcollab,extdecrepitude,extgrowth,failed,gametype,lambdaacc,realcollab,regionalproba,stability,traveldistance,wantedcollab,withextd
0.9733662394294726,0.9990179805997824,1.0E-4,0.001,0.9962443871044698,2.0,0.5,0.18354566359218555,5.0,0.0,simple-nash,0.002,0.25,0.0,0.051154074060932656,13.538789047536579,0.5,true
0.9734812935558924,0.9989398989353132,1.0E-4,0.001,0.9961495678524657,2.0,0.75,0.17648460104333208,5.0,0.0,simple-nash,0.002,0.5,0.0,0.05195618754535099,13.479340089614503,0.75,true
0.9734321895905584,0.9990312844262301,1.0E-4,0.001,0.9962035634023865,2.0,0.5,0.13272581143708556,1.0,0.0,simple-nash,0.002,0.0,0.0,0.06653774628820372,13.504772251568722,0.5,true
0.9733547325079931,0.9989719192793294,1.0E-4,0.001,0.9960660313789854,2.0,0.75,0.18049880014128147,5.0,0.0,simple-nash,0.002,0.5,0.0,0.051995365388978185,13.544682738864541,0.75,true
0.6835652734743795,0.9988554430212405,9.000000000000001E-4,0.001,0.997136113744924,6.0,0.44325136962864586,0.38512179334127095,17.0,0.0,discrete-choices,0.01,0.25,0.0,0.07304205987050373,39.81723259497066,0.5,true
0.6835074976509787,0.9987655341330844,9.000000000000001E-4,0.001,0.9969002737955021,6.0,0.44325136962865125,0.46743253556212155,17.0,0.0,discrete-choices,0.01,0.0,0.0,0.0995394627371948,39.82495734606456,0.125,true
0.6836217856771897,0.9988678992210868,9.000000000000001E-4,0.001,0.9971424958412988,6.0,0.4432513696286496,0.4012868905588335,17.0,0.0,discrete-choices,0.01,0.25,0.0,0.07779893637572435,39.8088392327308,0.5,true
0.6834179268584749,0.998766515652784,9.000000000000001E-4,0.001,0.9968182011060731,6.0,0.44325136962864176,0.413354514464608,17.0,0.0,discrete-choices,0.01,0.25,0.0,0.08386048700031073,39.838974106946786,0.375,true
0.6841255609633715,0.9985734674702194,9.000000000000001E-4,0.001,0.9969702341038271,6.0,0.44325136962863176,0.2520259055813512,13.0,0.0,discrete-choices,0.01,0.75,0.0,0.029493124356220767,39.72918925842695,0.75,true
0.6835143424027148,0.9989765479712298,9.000000000000001E-4,0.001,0.997163779284059,6.0,0.44325136962863065,0.2650990601827571,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.031158833515263003,39.82550324070398,0.625,true
0.6839164711291152,0.9988144087436889,9.000000000000001E-4,0.001,0.9971952299764525,6.0,0.443251369628625,0.22100635195543633,9.0,0.0,discrete-choices,0.01,0.0,0.0,0.038308201484411164,39.76394648870077,0.375,true
0.6837134166776916,0.9987682584970162,9.000000000000001E-4,0.001,0.9970973657479866,6.0,0.4432513696286428,0.2876218191510547,13.0,0.0,discrete-choices,0.01,0.25,0.0,0.03621393145406675,39.7940644544142,0.5,true
0.6840732050145611,0.9986918722913175,9.000000000000001E-4,0.001,0.99713825466822,6.0,0.44325136962865996,0.21433313434973908,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.03789285327702138,39.73767570642953,0.625,true
0.6839929702627775,0.9988076483861184,9.000000000000001E-4,0.001,0.9972026624640034,6.0,0.443251369628638,0.16316787802904173,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.0591175957778725,39.75099709059022,0.5,true
